ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs
"Asbestos, Serpentine",D017632,,Pulmonary Edema,MESH:D011654,,NLRP3,3.55,,33012731
"Asbestos, Serpentine",D017632,,Pulmonary Edema,MESH:D011654,,PARP1,3.55,,11818323
"Asbestos, Serpentine",D017632,,Pulmonary Edema,MESH:D011654,,TGFA,3.55,,11919079
"Asbestos, Serpentine",D017632,,Pulmonary Edema,MESH:D011654,,TNF,3.55,,21188088|34390737
ascofuranone,C006640,,Pulmonary Edema,MESH:D011654,,TNF,3.43,,21188088|34390737
ascorbate-2-phosphate,C011669,23313-12-4,Pulmonary Edema,MESH:D011654,,PARP1,3.39,,11818323
ascorbate-2-phosphate,C011669,23313-12-4,Pulmonary Edema,MESH:D011654,,TNF,3.39,,21188088|34390737
ascorbate-2-phosphate,C011669,23313-12-4,Pulmonary edema of mountaineers,MESH:C535833,,GUCY1A1,5.06,,25373139
Ascorbic Acid,D001205,50-81-7,Pulmonary Edema,MESH:D011654,therapeutic,,,,15612528
Ascorbic Acid,D001205,50-81-7,Pulmonary Edema,MESH:D011654,,CAT,2.14,,15612528
Ascorbic Acid,D001205,50-81-7,Pulmonary Edema,MESH:D011654,,NOS3,2.14,,16844920
Ascorbic Acid,D001205,50-81-7,Pulmonary Edema,MESH:D011654,,PARP1,2.14,,11818323
Ascorbic Acid,D001205,50-81-7,Pulmonary Edema,MESH:D011654,,TNF,2.14,,21188088|34390737
Ascorbic Acid,D001205,50-81-7,Pulmonary edema of mountaineers,MESH:C535833,,GUCY1A1,4.17,,25373139
Ashwagandha,C030693,,Pulmonary Edema,MESH:D011654,,CAT,3.26,,15612528
Asian ginseng,C000713447,,Pulmonary Edema,MESH:D011654,,CAT,7.10,,15612528
Asian ginseng,C000713447,,Pulmonary Edema,MESH:D011654,,TNF,7.10,,21188088|34390737
asiatic acid,C017032,464-92-6,Pulmonary Edema,MESH:D011654,,CAT,5.28,,15612528
asiatic acid,C017032,464-92-6,Pulmonary Edema,MESH:D011654,,TNF,5.28,,21188088|34390737
asiaticoside,C004446,16830-15-2,Pulmonary Edema,MESH:D011654,,CAT,3.17,,15612528
asoxime chloride,C022870,,Pulmonary Edema,MESH:D011654,,CAT,2.97,,15612528
aspalathin,C517016,,Pulmonary Edema,MESH:D011654,,TNF,2.83,,21188088|34390737
asparanin A,C540172,,Pulmonary Edema,MESH:D011654,,TNF,1.99,,21188088|34390737
Aspartame,D001218,22839-47-0,Pulmonary Edema,MESH:D011654,,CAT,3.06,,15612528
Aspartame,D001218,22839-47-0,Pulmonary Edema,MESH:D011654,,TNF,3.06,,21188088|34390737
aspartyl-glutamyl-valyl-aspartal,C108637,,Pulmonary Edema,MESH:D011654,,PARP1,3.38,,11818323
asperuloside,C077956,14259-45-1,Pulmonary Edema,MESH:D011654,,TNF,2.88,,21188088|34390737
asperulosidic acid,C432744,,Pulmonary Edema,MESH:D011654,,TNF,4.32,,21188088|34390737
aspidin BB,C010302,584-28-1,Pulmonary Edema,MESH:D011654,,PARP1,3.50,,11818323
Aspirin,D001241,50-78-2,Pulmonary Edema,MESH:D011654,marker/mechanism,,,,3590391
Aspirin,D001241,50-78-2,Pulmonary Edema,MESH:D011654,,CAT,3.73,,15612528
Aspirin,D001241,50-78-2,Pulmonary Edema,MESH:D011654,,IL17A,3.73,,28600744
Aspirin,D001241,50-78-2,Pulmonary Edema,MESH:D011654,,NLRP3,3.73,,33012731
Aspirin,D001241,50-78-2,Pulmonary Edema,MESH:D011654,,NOS3,3.73,,16844920
Aspirin,D001241,50-78-2,Pulmonary Edema,MESH:D011654,,PARP1,3.73,,11818323
Aspirin,D001241,50-78-2,Pulmonary Edema,MESH:D011654,,TGFA,3.73,,11919079
Aspirin,D001241,50-78-2,Pulmonary Edema,MESH:D011654,,TNF,3.73,,21188088|34390737
astaxanthine,C005948,472-61-7,Pulmonary Edema,MESH:D011654,,CAT,5.20,,15612528
astaxanthine,C005948,472-61-7,Pulmonary Edema,MESH:D011654,,IL17A,5.20,,28600744
astaxanthine,C005948,472-61-7,Pulmonary Edema,MESH:D011654,,TNF,5.20,,21188088|34390737
Astemizole,D016589,68844-77-9,Pulmonary Edema,MESH:D011654,,CAT,2.35,,15612528
astilbin,C099069,29838-67-3,Pulmonary Edema,MESH:D011654,,CAT,9.90,,15612528
astilbin,C099069,29838-67-3,Pulmonary Edema,MESH:D011654,,PARP1,9.90,,11818323
astilbin,C099069,29838-67-3,Pulmonary Edema,MESH:D011654,,TNF,9.90,,21188088|34390737
astragalin,C001579,480-10-4,Pulmonary Edema,MESH:D011654,,CAT,6.47,,15612528
astragalin,C001579,480-10-4,Pulmonary Edema,MESH:D011654,,TNF,6.47,,21188088|34390737
astragaloside A,C052064,,Pulmonary Edema,MESH:D011654,,NLRP3,4.93,,33012731
astragaloside A,C052064,,Pulmonary Edema,MESH:D011654,,TNF,4.93,,21188088|34390737
astressin-2B,C528574,,Pulmonary Edema,MESH:D011654,,TNF,3.36,,21188088|34390737
Atazanavir Sulfate,D000069446,,Pulmonary Edema,MESH:D011654,,CAT,2.29,,15612528
Atenolol,D001262,29122-68-7,Pulmonary Edema,MESH:D011654,,CAT,2.29,,15612528
Atorvastatin,D000069059,,Pulmonary Edema,MESH:D011654,,ADIPOQ,7.11,,25945502
Atorvastatin,D000069059,,Pulmonary Edema,MESH:D011654,,CAT,7.11,,15612528
Atorvastatin,D000069059,,Pulmonary Edema,MESH:D011654,,NLRP3,7.11,,33012731
Atorvastatin,D000069059,,Pulmonary Edema,MESH:D011654,,NOS3,7.11,,16844920
Atorvastatin,D000069059,,Pulmonary Edema,MESH:D011654,,PARP1,7.11,,11818323
Atorvastatin,D000069059,,Pulmonary Edema,MESH:D011654,,TNF,7.11,,21188088|34390737
atractylenolide I,C424804,,Pulmonary Edema,MESH:D011654,,PARP1,3.60,,11818323
atranorin,C026304,479-20-9,Pulmonary Edema,MESH:D011654,,PARP1,3.60,,11818323
Atrasentan,D000077868,,Pulmonary Edema,MESH:D011654,,NOS3,3.40,,16844920
Atrazine,D001280,1912-24-9,Pulmonary Edema,MESH:D011654,,CAT,14.78,,15612528
Atrazine,D001280,1912-24-9,Pulmonary Edema,MESH:D011654,,HSPA12B,14.78,,38901789
Atrazine,D001280,1912-24-9,Pulmonary Edema,MESH:D011654,,NLRP3,14.78,,33012731
Atrazine,D001280,1912-24-9,Pulmonary Edema,MESH:D011654,,NOS3,14.78,,16844920
Atrazine,D001280,1912-24-9,Pulmonary Edema,MESH:D011654,,PARP1,14.78,,11818323
Atrazine,D001280,1912-24-9,Pulmonary Edema,MESH:D011654,,TGFA,14.78,,11919079
Atrazine,D001280,1912-24-9,Pulmonary Edema,MESH:D011654,,TNF,14.78,,21188088|34390737
Atrazine,D001280,1912-24-9,Pulmonary edema of mountaineers,MESH:C535833,,GUCY1A1,3.24,,25373139
Atropine,D001285,51-55-8,Pulmonary Edema,MESH:D011654,therapeutic,,,,19675280
Atropine,D001285,51-55-8,Pulmonary Edema,MESH:D011654,,NLRP3,3.20,,33012731
Atropine,D001285,51-55-8,Pulmonary Edema,MESH:D011654,,TNF,3.20,,21188088|34390737
aucubin,C006650,479-98-1,Pulmonary Edema,MESH:D011654,,CAT,11.23,,15612528
aucubin,C006650,479-98-1,Pulmonary Edema,MESH:D011654,,NLRP3,11.23,,33012731
aucubin,C006650,479-98-1,Pulmonary Edema,MESH:D011654,,PARP1,11.23,,11818323
aucubin,C006650,479-98-1,Pulmonary Edema,MESH:D011654,,TNF,11.23,,21188088|34390737
aumolertinib,C000718108,,Pulmonary Edema,MESH:D011654,,PARP1,3.60,,11818323
Auranofin,D001310,34031-32-8,Pulmonary Edema,MESH:D011654,,PARP1,6.40,,11818323
Auranofin,D001310,34031-32-8,Pulmonary Edema,MESH:D011654,,TGFA,6.40,,11919079
Auranofin,D001310,34031-32-8,Pulmonary Edema,MESH:D011654,,TNF,6.40,,21188088|34390737
aurantio-obtusin,C000595611,,Pulmonary Edema,MESH:D011654,,NLRP3,6.12,,33012731
aurantio-obtusin,C000595611,,Pulmonary Edema,MESH:D011654,,TNF,6.12,,21188088|34390737
aureusidin,C416232,38216-54-5,Pulmonary Edema,MESH:D011654,,CAT,10.42,,15612528
aureusidin,C416232,38216-54-5,Pulmonary Edema,MESH:D011654,,PARP1,10.42,,11818323
aureusidin,C416232,38216-54-5,Pulmonary Edema,MESH:D011654,,TNF,10.42,,21188088|34390737
auriculasin,C516713,,Pulmonary Edema,MESH:D011654,,PARP1,3.04,,11818323
avarol,C023663,55303-98-5,Pulmonary Edema,MESH:D011654,,TNF,3.78,,21188088|34390737
avermectin,C019264,73989-17-0,Pulmonary Edema,MESH:D011654,,TNF,2.65,,21188088|34390737
avobenzone,C049935,,Pulmonary Edema,MESH:D011654,,ADIPOQ,2.80,,25945502
Axitinib,D000077784,,Pulmonary Edema,MESH:D011654,,NOS3,3.48,,16844920
aza-(6)-gingerol,C562236,,Pulmonary Edema,MESH:D011654,,ADIPOQ,8.37,,25945502
aza-(6)-gingerol,C562236,,Pulmonary Edema,MESH:D011654,,TNF,8.37,,21188088|34390737
Azacitidine,D001374,320-67-2,Pulmonary Edema,MESH:D011654,,PARP1,2.31,,11818323
Azacitidine,D001374,320-67-2,Pulmonary Edema,MESH:D011654,,TNF,2.31,,21188088|34390737
azadirachtin,C010329,11141-17-6,Pulmonary Edema,MESH:D011654,,TNF,2.57,,21188088|34390737
azaspirane,C099015,123018-47-3,Pulmonary Edema,MESH:D011654,,PARP1,7.42,,11818323
azaspirane,C099015,123018-47-3,Pulmonary Edema,MESH:D011654,,TNF,7.42,,21188088|34390737
Azathioprine,D001379,446-86-6,Pulmonary Edema,MESH:D011654,,NLRP3,2.47,,33012731
Azathioprine,D001379,446-86-6,Pulmonary Edema,MESH:D011654,,TNF,2.47,,21188088|34390737
AZD5991,C000629704,,Pulmonary Edema,MESH:D011654,,PARP1,3.65,,11818323
AZD 6244,C517975,,Pulmonary Edema,MESH:D011654,,PARP1,2.92,,11818323
AZD8848,C000609563,,Pulmonary Edema,MESH:D011654,,TNF,2.90,,21188088|34390737
azetidine,C082735,,Pulmonary Edema,MESH:D011654,,TNF,3.02,,21188088|34390737
Aziridines,D001388,,Pulmonary Edema,MESH:D011654,,TNF,3.43,,21188088|34390737
Azithromycin,D017963,83905-01-5,Pulmonary Edema,MESH:D011654,,TNF,2.07,,21188088|34390737
AZM551248,C547126,,Pulmonary Edema,MESH:D011654,,ADIPOQ,4.42,,25945502
azo rubin S,C006671,13613-55-3,Pulmonary Edema,MESH:D011654,,CAT,3.30,,15612528
Azoxymethane,D001397,25843-45-2,Pulmonary Edema,MESH:D011654,,IL17A,1.97,,28600744
Azoxymethane,D001397,25843-45-2,Pulmonary Edema,MESH:D011654,,NOS3,1.97,,16844920
Azoxymethane,D001397,25843-45-2,Pulmonary Edema,MESH:D011654,,PARP1,1.97,,11818323
Azoxymethane,D001397,25843-45-2,Pulmonary Edema,MESH:D011654,,TNF,1.97,,21188088|34390737
azoxystrobin,C087670,131860-33-8,Pulmonary Edema,MESH:D011654,,CAT,2.16,,15612528
azoxystrobin,C087670,131860-33-8,Pulmonary Edema,MESH:D011654,,NOS3,2.16,,16844920
azoxystrobin,C087670,131860-33-8,Pulmonary Edema,MESH:D011654,,TNF,2.16,,21188088|34390737
Bacitracin,D001414,1405-87-4,Pulmonary Edema,MESH:D011654,,CAT,2.61,,15612528
Baclofen,D001418,1134-47-0,Pulmonary Edema,MESH:D011654,,TNF,2.05,,21188088|34390737
bacoside A,C500175,,Pulmonary Edema,MESH:D011654,,CAT,3.34,,15612528
Bacterial Toxins,D001427,,Pulmonary Edema,MESH:D011654,,TNF,3.10,,21188088|34390737
bafilomycin A,C057620,116764-51-3,Pulmonary Edema,MESH:D011654,,PARP1,3.11,,11818323
bafilomycin A1,C040929,88899-55-2,Pulmonary Edema,MESH:D011654,,NLRP3,6.10,,33012731
bafilomycin A1,C040929,88899-55-2,Pulmonary Edema,MESH:D011654,,PARP1,6.10,,11818323
bafilomycin A1,C040929,88899-55-2,Pulmonary Edema,MESH:D011654,,TNF,6.10,,21188088|34390737
baicalein,C006680,491-67-8,Pulmonary Edema,MESH:D011654,,TNF,2.01,,21188088|34390737
baicalin,C038044,21967-41-9,Pulmonary Edema,MESH:D011654,,CAT,6.47,,15612528
baicalin,C038044,21967-41-9,Pulmonary Edema,MESH:D011654,,NLRP3,6.47,,33012731
baicalin,C038044,21967-41-9,Pulmonary Edema,MESH:D011654,,TNF,6.47,,21188088|34390737
bakuchiol,C012765,10309-37-2,Pulmonary Edema,MESH:D011654,,PARP1,3.00,,11818323
Bandrowski's base,C051597,20048-27-5,Pulmonary Edema,MESH:D011654,,CAT,2.73,,15612528
banxia xiexin decoction,C000630584,,Pulmonary Edema,MESH:D011654,,TNF,3.19,,21188088|34390737
baohuoside I,C060988,113558-15-9,Pulmonary Edema,MESH:D011654,,PARP1,2.87,,11818323
bardoxolone methyl,C445068,,Pulmonary Edema,MESH:D011654,,IL17A,5.52,,28600744
bardoxolone methyl,C445068,,Pulmonary Edema,MESH:D011654,,PARP1,5.52,,11818323
bardoxolone methyl,C445068,,Pulmonary Edema,MESH:D011654,,TNF,5.52,,21188088|34390737
Barium,D001464,7440-39-3,Pulmonary Edema,MESH:D011654,,CAT,3.98,,15612528
Barium,D001464,7440-39-3,Pulmonary Edema,MESH:D011654,,TNF,3.98,,21188088|34390737
barium chloride,C024986,10361-37-2,Pulmonary Edema,MESH:D011654,,CAT,5.59,,15612528
barium chloride,C024986,10361-37-2,Pulmonary Edema,MESH:D011654,,TNF,5.59,,21188088|34390737
basil oil,C051168,8015-73-4,Pulmonary Edema,MESH:D011654,,CAT,7.10,,15612528
basil oil,C051168,8015-73-4,Pulmonary Edema,MESH:D011654,,TNF,7.10,,21188088|34390737
bastadin 12,C094710,134981-78-5,Pulmonary Edema,MESH:D011654,,CAT,4.56,,15612528
bathocuproine sulfonate,C028559,73348-75-1,Pulmonary Edema,MESH:D011654,,TNF,1.92,,21188088|34390737
batimastat,C080985,,Pulmonary Edema,MESH:D011654,,TGFA,7.06,,11919079
batimastat,C080985,,Pulmonary Edema,MESH:D011654,,TNF,7.06,,21188088|34390737
"Batroxase, Bothrops atrox",C000608699,,Pulmonary Edema,MESH:D011654,,TNF,2.93,,21188088|34390737
bavachin,C459212,,Pulmonary Edema,MESH:D011654,,TNF,2.68,,21188088|34390737
bavachinin,C468752,,Pulmonary Edema,MESH:D011654,,NLRP3,6.38,,33012731
bavachinin,C468752,,Pulmonary Edema,MESH:D011654,,TNF,6.38,,21188088|34390737
BAY 11-7085,C416282,,Pulmonary Edema,MESH:D011654,,IL17A,7.65,,28600744
BAY 11-7085,C416282,,Pulmonary Edema,MESH:D011654,,PARP1,7.65,,11818323
BAY 11-7085,C416282,,Pulmonary Edema,MESH:D011654,,TNF,7.65,,21188088|34390737
BAY 58-2667,C480588,329773-35-5,Pulmonary edema of mountaineers,MESH:C535833,,GUCY1A1,6.68,,25373139
BAY 60-6583,C518875,,Pulmonary Edema,MESH:D011654,,TNF,3.10,,21188088|34390737
BAY u9773,C071435,,Pulmonary Edema,MESH:D011654,,TNF,3.24,,21188088|34390737
bazedoxifene,C447119,,Pulmonary Edema,MESH:D011654,,TGFA,3.42,,11919079
BDMC-A,C580697,,Pulmonary Edema,MESH:D011654,,PARP1,3.38,,11818323
beauvericin,C004456,26048-05-5,Pulmonary Edema,MESH:D011654,,CAT,2.19,,15612528
Beclomethasone,D001507,4419-39-0,Pulmonary Edema,MESH:D011654,therapeutic,,,,17336541
Beclomethasone,D001507,4419-39-0,Pulmonary Edema,MESH:D011654,,CAT,2.58,,15612528
Beclomethasone,D001507,4419-39-0,Pulmonary Edema,MESH:D011654,,OVAL,2.58,,30713661
Beclomethasone,D001507,4419-39-0,Pulmonary Edema,MESH:D011654,,TNF,2.58,,21188088|34390737
beclomethasone 17-monopropionate,C065857,5534-18-9,Pulmonary Edema,MESH:D011654,,TNF,3.02,,21188088|34390737
Bee Venoms,D001514,,Pulmonary Edema,MESH:D011654,,CAT,4.71,,15612528
Bee Venoms,D001514,,Pulmonary Edema,MESH:D011654,,TNF,4.71,,21188088|34390737
belinostat,C487081,,Pulmonary Edema,MESH:D011654,,PARP1,2.46,,11818323
bellidifolin,C091291,2798-25-6,Pulmonary Edema,MESH:D011654,,NLRP3,8.47,,33012731
bellidifolin,C091291,2798-25-6,Pulmonary Edema,MESH:D011654,,PARP1,8.47,,11818323
bellidifolin,C091291,2798-25-6,Pulmonary Edema,MESH:D011654,,TNF,8.47,,21188088|34390737
belnacasan,C520022,,Pulmonary Edema,MESH:D011654,,NLRP3,7.19,,33012731
belnacasan,C520022,,Pulmonary Edema,MESH:D011654,,TNF,7.19,,21188088|34390737
benazepril,C044946,86541-75-5,Pulmonary Edema,MESH:D011654,,TNF,2.08,,21188088|34390737
Bendamustine Hydrochloride,D000069461,,Pulmonary Edema,MESH:D011654,,PARP1,3.07,,11818323
benidipine,C061004,105979-17-7,Pulmonary Edema,MESH:D011654,,CAT,2.76,,15612528
Benomyl,D001542,17804-35-2,Pulmonary Edema,MESH:D011654,,CAT,6.44,,15612528
Benomyl,D001542,17804-35-2,Pulmonary Edema,MESH:D011654,,PARP1,6.44,,11818323
Benomyl,D001542,17804-35-2,Pulmonary Edema,MESH:D011654,,TNF,6.44,,21188088|34390737
benphothiamine,C013835,22457-89-2,Pulmonary Edema,MESH:D011654,,TNF,2.83,,21188088|34390737
Bentonite,D001546,1302-78-9,Pulmonary Edema,MESH:D011654,,TNF,3.06,,21188088|34390737
benz(a)anthracene,C030935,56-55-3,Pulmonary Edema,MESH:D011654,,PARP1,2.87,,11818323
benz(a)anthracene,C030935,56-55-3,Pulmonary Edema,MESH:D011654,,TNF,2.87,,21188088|34390737
Benzalkonium Compounds,D001548,,Pulmonary Edema,MESH:D011654,,CAT,3.35,,15612528
Benzalkonium Compounds,D001548,,Pulmonary Edema,MESH:D011654,,PARP1,3.35,,11818323
Benzalkonium Compounds,D001548,,Pulmonary Edema,MESH:D011654,,TNF,3.35,,21188088|34390737
benzamide,C037689,27208-38-4,Pulmonary Edema,MESH:D011654,,PARP1,4.50,,11818323
benzamide,C037689,27208-38-4,Pulmonary Edema,MESH:D011654,,TNF,4.50,,21188088|34390737
Benzamides,D001549,,Pulmonary Edema,MESH:D011654,,ADIPOQ,3.66,,25945502
Benzbromarone,D001553,3562-84-3,Pulmonary Edema,MESH:D011654,,ADIPOQ,3.12,,25945502
Benzbromarone,D001553,3562-84-3,Pulmonary Edema,MESH:D011654,,CAT,3.12,,15612528
Benzbromarone,D001553,3562-84-3,Pulmonary Edema,MESH:D011654,,TNF,3.12,,21188088|34390737
benzcoprine,C020710,63805-80-1,Pulmonary Edema,MESH:D011654,,TNF,3.78,,21188088|34390737
Benzene,D001554,71-43-2,Pulmonary Edema,MESH:D011654,,ADIPOQ,2.42,,25945502
Benzene,D001554,71-43-2,Pulmonary Edema,MESH:D011654,,CAT,2.42,,15612528
Benzene,D001554,71-43-2,Pulmonary Edema,MESH:D011654,,GHRH,2.42,,22308467
Benzene,D001554,71-43-2,Pulmonary Edema,MESH:D011654,,IL17A,2.42,,28600744
Benzene,D001554,71-43-2,Pulmonary Edema,MESH:D011654,,PARP1,2.42,,11818323
Benzene,D001554,71-43-2,Pulmonary Edema,MESH:D011654,,TNF,2.42,,21188088|34390737
Benzo(a)pyrene,D001564,50-32-8,Pulmonary Edema,MESH:D011654,,ADIPOQ,40.01,,25945502
Benzo(a)pyrene,D001564,50-32-8,Pulmonary Edema,MESH:D011654,,CAT,40.01,,15612528
Benzo(a)pyrene,D001564,50-32-8,Pulmonary Edema,MESH:D011654,,GHRH,40.01,,22308467
Benzo(a)pyrene,D001564,50-32-8,Pulmonary Edema,MESH:D011654,,HSPA12B,40.01,,38901789
Benzo(a)pyrene,D001564,50-32-8,Pulmonary Edema,MESH:D011654,,IL17A,40.01,,28600744
Benzo(a)pyrene,D001564,50-32-8,Pulmonary Edema,MESH:D011654,,NLRP3,40.01,,33012731
Benzo(a)pyrene,D001564,50-32-8,Pulmonary Edema,MESH:D011654,,NOS3,40.01,,16844920
Benzo(a)pyrene,D001564,50-32-8,Pulmonary Edema,MESH:D011654,,PARP1,40.01,,11818323
Benzo(a)pyrene,D001564,50-32-8,Pulmonary Edema,MESH:D011654,,TGFA,40.01,,11919079
Benzo(a)pyrene,D001564,50-32-8,Pulmonary Edema,MESH:D011654,,TNF,40.01,,21188088|34390737
Benzo(a)pyrene,D001564,50-32-8,Pulmonary edema of mountaineers,MESH:C535833,,GUCY1A1,3.19,,25373139
"benzo(a)pyrene-1,6-quinone",C030233,3067-13-8,Pulmonary Edema,MESH:D011654,,TNF,2.90,,21188088|34390737
"benzo(a)pyrene-6,12-quinone",C014357,3067-12-7,Pulmonary Edema,MESH:D011654,,TNF,3.63,,21188088|34390737
"benzo(a)pyrene 7,8-dihydrodiol",C017228,13345-25-0,Pulmonary Edema,MESH:D011654,,PARP1,5.68,,11818323
"benzo(a)pyrene 7,8-dihydrodiol",C017228,13345-25-0,Pulmonary Edema,MESH:D011654,,TNF,5.68,,21188088|34390737
"benzo(a)pyrene-7,8-dihydrodiol-9,10-epoxide-DNA",C043931,,Pulmonary Edema,MESH:D011654,,TNF,3.19,,21188088|34390737
benzo(a)pyrene-DNA adduct,C056612,,Pulmonary Edema,MESH:D011654,,CAT,3.60,,15612528
Benzoates,D001565,,Pulmonary Edema,MESH:D011654,,PARP1,2.45,,11818323
benzo(b)fluoranthene,C006703,205-99-2,Pulmonary Edema,MESH:D011654,,ADIPOQ,2.68,,25945502
benzo(b)fluoranthene,C006703,205-99-2,Pulmonary Edema,MESH:D011654,,NOS3,2.68,,16844920
benzo(b)fluoranthene,C006703,205-99-2,Pulmonary Edema,MESH:D011654,,PARP1,2.68,,11818323
benzo(e)pyrene,C026487,192-97-2,Pulmonary Edema,MESH:D011654,,NLRP3,4.18,,33012731
benzo(e)pyrene,C026487,192-97-2,Pulmonary Edema,MESH:D011654,,NOS3,4.18,,16844920
benzo(e)pyrene,C026487,192-97-2,Pulmonary Edema,MESH:D011654,,TGFA,4.18,,11919079
Benzoic Acid,D019817,,Pulmonary Edema,MESH:D011654,,CAT,6.92,,15612528
Benzoic Acid,D019817,,Pulmonary Edema,MESH:D011654,,NOS3,6.92,,16844920
Benzoic Acid,D019817,,Pulmonary Edema,MESH:D011654,,TNF,6.92,,21188088|34390737
benzo(k)fluoranthene,C022921,207-08-9,Pulmonary Edema,MESH:D011654,,PARP1,2.51,,11818323
Benzopyrans,D001578,,Pulmonary Edema,MESH:D011654,,CAT,7.54,,15612528
Benzopyrans,D001578,,Pulmonary Edema,MESH:D011654,,TNF,7.54,,21188088|34390737
Benzoquinones,D016227,,Pulmonary Edema,MESH:D011654,,CAT,3.34,,15612528
benzoylcarbonyl-aspartyl-glutamyl-valyl-aspartyl-fluoromethyl ketone,C110772,,Pulmonary Edema,MESH:D011654,,PARP1,5.18,,11818323
benzoylcarbonyl-aspartyl-glutamyl-valyl-aspartyl-fluoromethyl ketone,C110772,,Pulmonary Edema,MESH:D011654,,TNF,5.18,,21188088|34390737
benzoylcarbonyl-valyl-aspartyl-valyl-alanyl-aspartyl-fluoromethyl ketone,C427308,,Pulmonary Edema,MESH:D011654,,PARP1,3.42,,11818323
Benzoyl Peroxide,D001585,94-36-0,Pulmonary Edema,MESH:D011654,,CAT,5.27,,15612528
Benzoyl Peroxide,D001585,94-36-0,Pulmonary Edema,MESH:D011654,,PARP1,5.27,,11818323
Benztropine,D001590,86-13-5,Pulmonary Edema,MESH:D011654,,PARP1,2.28,,11818323
benzyl-alpha-N-acetylgalactosamine,C080739,3554-93-6,Pulmonary Edema,MESH:D011654,,NLRP3,8.37,,33012731
benzyl-alpha-N-acetylgalactosamine,C080739,3554-93-6,Pulmonary Edema,MESH:D011654,,TNF,8.37,,21188088|34390737
benzyl cinnamate,C526327,,Pulmonary Edema,MESH:D011654,,TNF,3.10,,21188088|34390737
benzylideneacetone,C025383,122-57-6,Pulmonary Edema,MESH:D011654,,TNF,3.24,,21188088|34390737
benzyl isothiocyanate,C031403,622-78-6,Pulmonary Edema,MESH:D011654,,CAT,2.86,,15612528
benzyloxycarbonyl-isoleucyl-glutamyl-threonyl-aspartic acid fluoromethyl ketone,C403753,,Pulmonary Edema,MESH:D011654,,PARP1,5.63,,11818323
benzyloxycarbonyl-isoleucyl-glutamyl-threonyl-aspartic acid fluoromethyl ketone,C403753,,Pulmonary Edema,MESH:D011654,,TNF,5.63,,21188088|34390737
benzyloxycarbonyl-leucyl-glutamyl-histidyl-aspartic acid fluoromethyl ketone,C403754,,Pulmonary Edema,MESH:D011654,,PARP1,7.02,,11818323
benzyloxycarbonyl-leucyl-glutamyl-histidyl-aspartic acid fluoromethyl ketone,C403754,,Pulmonary Edema,MESH:D011654,,TNF,7.02,,21188088|34390737
benzyloxycarbonylleucyl-leucyl-leucine aldehyde,C072553,,Pulmonary Edema,MESH:D011654,,CAT,2.54,,15612528
benzyloxycarbonylleucyl-leucyl-leucine aldehyde,C072553,,Pulmonary Edema,MESH:D011654,,NOS3,2.54,,16844920
benzyloxycarbonylleucyl-leucyl-leucine aldehyde,C072553,,Pulmonary Edema,MESH:D011654,,PARP1,2.54,,11818323
benzyloxycarbonylleucyl-leucyl-leucine aldehyde,C072553,,Pulmonary Edema,MESH:D011654,,TNF,2.54,,21188088|34390737
benzyloxycarbonylleucyl-leucyl-leucine aldehyde,C072553,,Pulmonary edema of mountaineers,MESH:C535833,,GUCY1A1,4.30,,25373139
benzyloxycarbonyltyrosyl-valyl-alanyl-aspartic acid fluoromethyl ketone,C460579,,Pulmonary Edema,MESH:D011654,,NLRP3,3.92,,33012731
benzyloxycarbonyl-valyl-alanyl-aspartic acid,C517629,,Pulmonary Edema,MESH:D011654,,PARP1,5.18,,11818323
benzyloxycarbonyl-valyl-alanyl-aspartic acid,C517629,,Pulmonary Edema,MESH:D011654,,TNF,5.18,,21188088|34390737
benzyloxycarbonyl-valyl-alanyl-aspartyl-fluoromethane,C103712,,Pulmonary Edema,MESH:D011654,,PARP1,3.09,,11818323
benzyloxycarbonylvalyl-alanyl-aspartyl fluoromethyl ketone,C096713,,Pulmonary Edema,MESH:D011654,,PARP1,5.33,,11818323
benzyloxycarbonylvalyl-alanyl-aspartyl fluoromethyl ketone,C096713,,Pulmonary Edema,MESH:D011654,,TNF,5.33,,21188088|34390737
benzylparaben,C057775,94-18-8,Pulmonary Edema,MESH:D011654,,ADIPOQ,3.73,,25945502
beraprost,C048081,88430-50-6,Pulmonary Edema,MESH:D011654,,TNF,2.79,,21188088|34390737
Berberine,D001599,2086-83-1,Pulmonary Edema,MESH:D011654,therapeutic,,,,37839514
Berberine,D001599,2086-83-1,Pulmonary Edema,MESH:D011654,,ADIPOQ,6.00,,25945502
Berberine,D001599,2086-83-1,Pulmonary Edema,MESH:D011654,,CAT,6.00,,15612528
Berberine,D001599,2086-83-1,Pulmonary Edema,MESH:D011654,,NLRP3,6.00,,33012731
Berberine,D001599,2086-83-1,Pulmonary Edema,MESH:D011654,,PARP1,6.00,,11818323
Berberine,D001599,2086-83-1,Pulmonary Edema,MESH:D011654,,TNF,6.00,,21188088|34390737
bergenin,C006741,477-90-7,Pulmonary Edema,MESH:D011654,,ADIPOQ,10.81,,25945502
bergenin,C006741,477-90-7,Pulmonary Edema,MESH:D011654,,CAT,10.81,,15612528
bergenin,C006741,477-90-7,Pulmonary Edema,MESH:D011654,,NLRP3,10.81,,33012731
