GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
CRACR2A,84766,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.83,,18452541
CRAT,1384,Retinal Hemorrhage,MESH:D012166,,Zidovudine,4.27,,19668413
CRB1,23418,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.72,,18452541
CREB1,1385,Retinal Hemorrhage,MESH:D012166,,Tretinoin,6.62,,18452541
CREB1,1385,Retinal Hemorrhage,MESH:D012166,,Vitamin E,6.62,,3547300
CREB3,10488,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.86,,18452541
CREB3,10488,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.86,,3547300
CREB3L1,90993,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.42,,18452541
CREB3L2,64764,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.30,,18452541
CREB5,9586,Retinal Hemorrhage,MESH:D012166,,Azathioprine,9.05,,12352092
CREB5,9586,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.05,,18452541
CREBBP,1387,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.98,,18452541
CREBBP,1387,Retinal Hemorrhage,MESH:D012166,,Vitamin E,7.98,,3547300
CREBRF,153222,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.16,,18452541
CREBZF,58487,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.39,,18452541
CREG1,8804,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.15,,18452541
CREG2,200407,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.63,,18452541
CRELD2,79174,Retinal Hemorrhage,MESH:D012166,,Warfarin,4.13,,12855977
CREMA,555432,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.34,,12855977
CRESTIN,30186,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.80,,18452541
CRHBP,1393,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.61,,18452541
CRIM1,51232,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.22,,18452541
CRIPTO,6997,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.67,,18452541
CRIPTO3,6998,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.80,,18452541
CRISP1,167,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.83,,18452541
CRISPLD1,83690,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.60,,18452541
CRISPLD2,83716,Retinal Hemorrhage,MESH:D012166,,Cytarabine,8.88,,10997890
CRISPLD2,83716,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.88,,18452541
CRK,1398,Retinal Hemorrhage,MESH:D012166,,Warfarin,4.23,,12855977
CRKL,1399,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.35,,18452541
CRLF1,9244,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.34,,18452541
CRLF3,51379,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.59,,18452541
CRMP1,1400,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.77,,18452541
CRMP1,1400,Retinal Hemorrhage,MESH:D012166,,Warfarin,9.77,,12855977
CRNDE,643911,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.78,,18452541
CRNN,49860,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.06,,18452541
CRP,1401,Retinal Hemorrhage,MESH:D012166,,Vitamin E,3.42,,3547300
CRTAC1,55118,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.51,,18452541
CRTAC1A,559626,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.58,,12855977
CRTAP,10491,Retinal Hemorrhage,MESH:D012166,,Cytarabine,9.46,,10997890
CRTAP,10491,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.46,,18452541
CRTC2,200186,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.48,,18452541
CRY1,1407,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.07,,18452541
CRY1A,100003956,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.20,,12855977
CRY2,1408,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.25,,18452541
CRY5,83776,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.05,,12855977
CRYAA,1409,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.41,,18452541
CRYAB,1410,Retinal Hemorrhage,MESH:D012166,,Cytarabine,7.89,,10997890
CRYAB,1410,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.89,,18452541
CRYBA2,1412,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.84,,18452541
CRYBA2A,415139,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.51,,18452541
CRYBA4,1413,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.63,,18452541
CRYBB1,1414,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.70,,18452541
CRYBB1L1,553473,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.25,,18452541
CRYBB1L2,560055,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.29,,18452541
CRYBB2,1415,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.62,,18452541
CRYBG1,202,Retinal Hemorrhage,MESH:D012166,,Azathioprine,9.86,,12352092
CRYBG1,202,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.86,,18452541
CRYBG2,55057,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.84,,18452541
CRYBG2,55057,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.84,,3547300
CRYBG3,131544,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.52,,18452541
CRY-DASH,402986,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.15,,12855977
CRYGB,1419,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.13,,18452541
CRYGC,1420,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.98,,18452541
CRYGE,12968,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.16,,18452541
CRYGF,12969,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.25,,18452541
CRYGM2D11,100126132,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.58,,12855977
CRYGMX,335789,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.29,,18452541
CRYGS,1427,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.89,,18452541
CRYL1,51084,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.18,,18452541
CRYM,1428,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.18,,18452541
CRYZ,1429,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.16,,18452541
CS,1431,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.38,,18452541
CS,1431,Retinal Hemorrhage,MESH:D012166,,Zidovudine,8.38,,19668413
CSE1L,1434,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.22,,18452541
CSF1,1435,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.86,,18452541
CSF1R,1436,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.95,,18452541
CSF2,1437,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.31,,18452541
CSF2,1437,Retinal Hemorrhage,MESH:D012166,,Zidovudine,7.31,,19668413
CSF2RA,1438,Retinal Hemorrhage,MESH:D012166,,Zidovudine,4.48,,19668413
CSF2RB,1439,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.26,,18452541
CSF3,1440,Retinal Hemorrhage,MESH:D012166,,Azathioprine,7.95,,12352092
CSF3,1440,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.95,,18452541
CSF3R,1441,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.32,,18452541
CSGALNACT1,55790,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.71,,18452541
CSGALNACT1,55790,Retinal Hemorrhage,MESH:D012166,,Zidovudine,9.71,,19668413
CSGALNACT1A,793671,Retinal Hemorrhage,MESH:D012166,,Warfarin,6.07,,12855977
CSGALNACT2,55454,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.48,,18452541
CSK,1445,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.18,,18452541
CSMD3,114788,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.73,,18452541
CSN3,1448,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.76,,18452541
CSNK1A1,1452,Retinal Hemorrhage,MESH:D012166,,Vitamin E,3.95,,3547300
CSNK1D,1453,Retinal Hemorrhage,MESH:D012166,,Cytarabine,16.00,,10997890
CSNK1D,1453,Retinal Hemorrhage,MESH:D012166,,Tretinoin,16.00,,18452541
CSNK1D,1453,Retinal Hemorrhage,MESH:D012166,,Vitamin E,16.00,,3547300
CSNK1E,1454,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.38,,18452541
CSNK1E,1454,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.38,,3547300
CSNK1G2,1455,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.32,,3547300
CSNK1G3,1456,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.17,,3547300
CSNK2A1,1457,Retinal Hemorrhage,MESH:D012166,,Vitamin E,3.85,,3547300
CSNK2A2,1459,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.26,,18452541
CSNK2B,1460,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.50,,18452541
CSNK2B,1460,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.50,,3547300
CSPG4,1464,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.37,,18452541
CSPG4,1464,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.37,,3547300
CSPG5,10675,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.50,,18452541
CSPP1,79848,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.66,,18452541
CSPP1,79848,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.66,,3547300
CSRNP1,64651,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.08,,18452541
CSRNP2,81566,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.48,,18452541
CSRNP3,80034,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.53,,18452541
CSRP1,1465,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.47,,18452541
CSRP1,1465,Retinal Hemorrhage,MESH:D012166,,Vitamin E,8.47,,3547300
CSRP2,1466,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.08,,18452541
CSRP3,8048,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.25,,18452541
CST1,1469,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.96,,18452541
CST11,140880,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.22,,18452541
CST12,69362,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.36,,18452541
CST3,1471,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.23,,18452541
CST3,1471,Retinal Hemorrhage,MESH:D012166,,Vitamin E,8.23,,3547300
CST6,1474,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.31,,18452541
CST7,8530,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.65,,18452541
CST9,128822,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.51,,18452541
CSTA,1475,Retinal Hemorrhage,MESH:D012166,,Azathioprine,9.30,,12352092
CSTA,1475,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.30,,18452541
CSTB,1476,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.11,,18452541
CSTDC1,78609,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.91,,18452541
CSTF2,1478,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.48,,18452541
CSTF2T,23283,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.53,,18452541
CSTF3,1479,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.35,,18452541
CSTPP1,79096,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.72,,18452541
CT45A1,541466,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.29,,18452541
CT45A10,102723631,Retinal Hemorrhage,MESH:D012166,,Tretinoin,5.61,,18452541
CT45A5,441521,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.29,,18452541
CTBP1,1487,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.09,,3547300
CTBP2,1488,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.30,,18452541
CTBP2,1488,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.30,,3547300
CTBS,1486,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.37,,18452541
CTCF,10664,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.41,,18452541
CTDNEP1,23399,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.46,,3547300
CTDP1,9150,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.64,,18452541
CTDSPL,10217,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.05,,3547300
CTDSPL2,51496,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.49,,18452541
CTF1,1489,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.12,,3547300
CTH,1491,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.80,,18452541
CTHRC1,115908,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.27,,18452541
CTIF,9811,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.58,,18452541
CTNNA1,1495,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.14,,18452541
CTNNA2,1496,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.44,,18452541
CTNNAL1,8727,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.19,,18452541
CTNNB1,1499,Retinal Hemorrhage,MESH:D012166,,Tretinoin,10.72,,18452541
CTNNB1,1499,Retinal Hemorrhage,MESH:D012166,,Vitamin E,10.72,,3547300
CTNNB1,1499,Retinal Hemorrhage,MESH:D012166,,Warfarin,10.72,,12855977
CTNNBIP1,56998,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.46,,18452541
CTNNBL1,56259,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.19,,3547300
CTNND1,1500,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.15,,18452541
CTNS,1497,Retinal Hemorrhage,MESH:D012166,,Warfarin,4.46,,12855977
CTPS1,1503,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.10,,18452541
CTPS2,56474,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.35,,18452541
CTRB1,1504,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.38,,18452541
CTSA,5476,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.23,,18452541
CTSB,1508,Retinal Hemorrhage,MESH:D012166,,Azathioprine,12.76,,12352092
CTSB,1508,Retinal Hemorrhage,MESH:D012166,,Tretinoin,12.76,,18452541
CTSB,1508,Retinal Hemorrhage,MESH:D012166,,Vitamin E,12.76,,3547300
CTSBA,406645,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.07,,12855977
CTSC,1075,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.96,,18452541
CTSD,1509,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.50,,18452541
CTSD,1509,Retinal Hemorrhage,MESH:D012166,,Warfarin,7.50,,12855977
CTSF,8722,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.40,,18452541
CTSG,1511,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.65,,18452541
CTSH,1512,Retinal Hemorrhage,MESH:D012166,,Cytarabine,8.78,,10997890
CTSH,1512,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.78,,18452541
CTSK,1513,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.93,,18452541
CTSL,1514,Retinal Hemorrhage,MESH:D012166,,Azathioprine,13.47,,12352092
CTSL,1514,Retinal Hemorrhage,MESH:D012166,,Cytarabine,13.47,,10997890
CTSL,1514,Retinal Hemorrhage,MESH:D012166,,Tretinoin,13.47,,18452541
CTSLA,321453,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.05,,12855977
CTSLL,449826,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.47,,12855977
CTSS,1520,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.97,,18452541
CTSV,1515,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.51,,18452541
CTSW,1521,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.61,,18452541
CTSZ,1522,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.28,,18452541
CTTN,2017,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.68,,18452541
CTTN,2017,Retinal Hemorrhage,MESH:D012166,,Vitamin E,8.68,,3547300
CTTNBP2,83992,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.50,,18452541
CTXN1,404217,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.51,,18452541
CUBN,8029,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.41,,18452541
CUEDC1,404093,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.56,,18452541
CUEDC2,79004,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.31,,3547300
CUL1,8454,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.37,,18452541
CUL3,8452,Retinal Hemorrhage,MESH:D012166,,Vitamin E,3.99,,3547300
CUL4A,8451,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.48,,18452541
CUL4A,8451,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.48,,3547300
CUL5,8065,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.53,,18452541
CUL7,9820,Retinal Hemorrhage,MESH:D012166,,Zidovudine,4.71,,19668413
CUTA,51596,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.59,,18452541
CUTC,51076,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.19,,3547300
CUX1,1523,Retinal Hemorrhage,MESH:D012166,,Vitamin E,3.93,,3547300
CUZD1,50624,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.67,,18452541
CWH43,80157,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.56,,3547300
CX39.9,118235728,Retinal Hemorrhage,MESH:D012166,,Warfarin,6.62,,12855977
CX3CL1,6376,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.99,,18452541
CX3CR1,1524,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.22,,18452541
CXCL1,2919,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.48,,18452541
CXCL10,3627,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.57,,18452541
CXCL11,6373,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.15,,18452541
CXCL12,6387,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.67,,18452541
CXCL12B,799354,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.41,,18452541
CXCL14,9547,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.03,,18452541
CXCL16,58191,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.21,,18452541
CXCL18B,795785,Retinal Hemorrhage,MESH:D012166,,Warfarin,4.86,,12855977
CXCL2,2920,Retinal Hemorrhage,MESH:D012166,,Azathioprine,3.58,,12352092
CXCL8,3576,Retinal Hemorrhage,MESH:D012166,,Azathioprine,17.57,,12352092
CXCL8,3576,Retinal Hemorrhage,MESH:D012166,,Minocycline,17.57,,11491116|15184329
CXCL8,3576,Retinal Hemorrhage,MESH:D012166,,Tretinoin,17.57,,18452541
CXCL8,3576,Retinal Hemorrhage,MESH:D012166,,Vitamin E,17.57,,3547300
CXCL8,3576,Retinal Hemorrhage,MESH:D012166,,Warfarin,17.57,,12855977
CXCL9,4283,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.91,,18452541
CXCR1,3577,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.48,,18452541
CXCR1,3577,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.48,,3547300
CXCR2,3579,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.08,,18452541
CXCR3.3,799527,Retinal Hemorrhage,MESH:D012166,,Warfarin,6.07,,12855977
CXCR4,7852,Retinal Hemorrhage,MESH:D012166,,Azathioprine,12.87,,12352092
CXCR4,7852,Retinal Hemorrhage,MESH:D012166,,Cytarabine,12.87,,10997890
CXCR4,7852,Retinal Hemorrhage,MESH:D012166,,Tretinoin,12.87,,18452541
CXCR5,643,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.39,,18452541
CXORF38,159013,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.91,,18452541
CXXC1,30827,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.55,,18452541
CXXC5,51523,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.25,,18452541
CYB561,1534,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.35,,18452541
CYB5A,1528,Retinal Hemorrhage,MESH:D012166,,Cytarabine,8.64,,10997890
CYB5A,1528,Retinal Hemorrhage,MESH:D012166,,Zidovudine,8.64,,19668413
CYB5D1,124637,Retinal Hemorrhage,MESH:D012166,,Cytarabine,4.70,,10997890
CYB5R1,51706,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.33,,18452541
CYB5R2,51700,Retinal Hemorrhage,MESH:D012166,,Cytarabine,10.14,,10997890
CYB5R2,51700,Retinal Hemorrhage,MESH:D012166,,Tretinoin,10.14,,18452541
CYB5R4,51167,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.59,,18452541
CYB5RL,606495,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.75,,18452541
CYBA,1535,Retinal Hemorrhage,MESH:D012166,,Cytarabine,13.37,,10997890
CYBA,1535,Retinal Hemorrhage,MESH:D012166,,Tretinoin,13.37,,18452541
CYBA,1535,Retinal Hemorrhage,MESH:D012166,,Vitamin E,13.37,,3547300
CYBB,1536,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.71,,18452541
CYBC1,79415,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.73,,18452541
CYC1,1537,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.24,,18452541
CYCB,37618,Retinal Hemorrhage,MESH:D012166,,Vitamin E,5.44,,3547300
CYCS,54205,Retinal Hemorrhage,MESH:D012166,,Minocycline,11.07,,11491116|15184329
CYCS,54205,Retinal Hemorrhage,MESH:D012166,,Tretinoin,11.07,,18452541
CYCS,54205,Retinal Hemorrhage,MESH:D012166,,Vitamin E,11.07,,3547300
CYCT,13067,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.98,,18452541
CYFIP1,23191,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.80,,18452541
CYFIP1,23191,Retinal Hemorrhage,MESH:D012166,,Vitamin E,9.80,,3547300
CYFIP2,26999,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.19,,18452541
CYGB,114757,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.12,,18452541
CYLD,1540,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.18,,18452541
CYP11A,100313513,Retinal Hemorrhage,MESH:D012166,,Vitamin E,4.89,,3547300
CYP11A1,1583,Retinal Hemorrhage,MESH:D012166,,Tretinoin,12.04,,18452541
CYP11A1,1583,Retinal Hemorrhage,MESH:D012166,,Vitamin E,12.04,,3547300
CYP11A1,1583,Retinal Hemorrhage,MESH:D012166,,Zidovudine,12.04,,19668413
CYP11B1,1584,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.13,,18452541
CYP11B2,1585,Retinal Hemorrhage,MESH:D012166,,Vitamin E,3.77,,3547300
CYP17A1,1586,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.54,,18452541
CYP19A1,1588,Retinal Hemorrhage,MESH:D012166,,Tretinoin,6.77,,18452541
CYP19A1,1588,Retinal Hemorrhage,MESH:D012166,,Vitamin E,6.77,,3547300
CYP19A1B,60640,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.33,,18452541
CYP1A,140634,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.81,,18452541
CYP1A1,1543,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.61,,18452541
CYP1A1,1543,Retinal Hemorrhage,MESH:D012166,,Vitamin E,8.61,,3547300
CYP1A1,1543,Retinal Hemorrhage,MESH:D012166,,Warfarin,8.61,,12855977
CYP1A2,1544,Retinal Hemorrhage,MESH:D012166,,Tretinoin,5.64,,18452541
CYP1A2,1544,Retinal Hemorrhage,MESH:D012166,,Warfarin,5.64,,12855977
CYP1B1,1545,Retinal Hemorrhage,MESH:D012166,,Tretinoin,10.34,,18452541
CYP1B1,1545,Retinal Hemorrhage,MESH:D012166,,Warfarin,10.34,,12855977
CYP1B1,1545,Retinal Hemorrhage,MESH:D012166,,Zidovudine,10.34,,19668413
CYP1C1,553637,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.76,,18452541
CYP20A1,57404,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.38,,18452541
CYP24A1,1591,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.95,,18452541
CYP26A1,1592,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.90,,18452541
CYP26B1,56603,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.00,,18452541
CYP26C1,340665,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.65,,18452541
CYP27A1,1593,Retinal Hemorrhage,MESH:D012166,,Cytarabine,3.93,,10997890
CYP27B1,1594,Retinal Hemorrhage,MESH:D012166,,Warfarin,4.19,,12855977
CYP2A13,1553,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.41,,18452541
CYP2A4,13086,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.71,,18452541
CYP2A4,13086,Retinal Hemorrhage,MESH:D012166,,Warfarin,9.71,,12855977
CYP2A5,13087,Retinal Hemorrhage,MESH:D012166,,Vitamin E,3.88,,3547300
CYP2A6,1548,Retinal Hemorrhage,MESH:D012166,,Tretinoin,2.81,,18452541
CYP2AD2,259306,Retinal Hemorrhage,MESH:D012166,,Tretinoin,4.41,,18452541
CYP2B10,13088,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.87,,18452541
CYP2B10,13088,Retinal Hemorrhage,MESH:D012166,,Warfarin,7.87,,12855977
CYP2B6,1555,Retinal Hemorrhage,MESH:D012166,,Warfarin,3.57,,12855977
CYP2C,100328933,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.59,,18452541
CYP2C11,29277,Retinal Hemorrhage,MESH:D012166,,Warfarin,4.02,,12855977
CYP2C18,1562,Retinal Hemorrhage,MESH:D012166,,Tretinoin,9.89,,18452541
CYP2C18,1562,Retinal Hemorrhage,MESH:D012166,,Warfarin,9.89,,12855977
CYP2C19,1557,Retinal Hemorrhage,MESH:D012166,,Tretinoin,7.22,,18452541
CYP2C19,1557,Retinal Hemorrhage,MESH:D012166,,Warfarin,7.22,,12855977
CYP2C29,13095,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.85,,18452541
CYP2C29,13095,Retinal Hemorrhage,MESH:D012166,,Warfarin,8.85,,12855977
CYP2C39,13098,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.66,,18452541
CYP2C6,293989,Retinal Hemorrhage,MESH:D012166,,Tretinoin,3.33,,18452541
CYP2C8,1558,Retinal Hemorrhage,MESH:D012166,,Tretinoin,8.20,,18452541
CYP2C8,1558,Retinal Hemorrhage,MESH:D012166,,Warfarin,8.20,,12855977
